Image,SSIM btw Original and Blur,SSIM btw Original and Deblurred,SSIM btw Blur and Deblurred,PSNR btw Original and Blur,PSNR btw Original and Deblurred,PSNR btw Blur and Deblurred
201_IPHONE-SE_S.jpg,0.8827036242495868,0.8535924759070639,0.9014064168487402,79.84225876058895,78.56566748253582,79.1597183039152
176_HONOR-7X_S.jpg,0.8284986819677993,0.7973854586197673,0.8699106017410269,78.55658473564874,77.37413880779644,78.20365391880526
89_IPHONE-6S_S.jpeg,0.879347697602639,0.8544732457008237,0.9105496823730022,79.53542843456808,78.44241084676669,79.83574357135863
104_IPHONE-SE_S.jpg,0.8075605926747342,0.78272926330928,0.8895420205445164,79.06863982734833,78.03926376961081,79.90959901056594
324_ASUS-ZENFONE-LIVE-ZB501KL_S.jpg,0.7734093650864343,0.7748029982612789,0.8961336901255962,77.06541417217785,76.66203635687238,78.65253499000906
237_SAMSUNG-GALAXY-J5_S.jpg,0.7423578951749267,0.8066582104813932,0.8502039274475587,76.23142761707203,76.51953094232908,77.14248770228282
151_NIKON-D3400-35MM_S.JPG,0.5496945535934871,0.6083168447275564,0.871493787814348,74.51801608669469,74.54211868156665,76.25418492852451
44_SONY-XPERIA-E5_S.jpg,0.47139615227935056,0.524145726716049,0.9055857378277524,74.43576023828298,74.51203289959491,77.44675368918935
166_XIAOMI-MI8-SE_S.jpg,0.8129751040607097,0.8035748655251226,0.9045411660146057,78.66185285495042,78.0101944064812,79.98325246532153
76_HONOR-8X_S.jpg,0.5970847770747932,0.5772661316729853,0.8838358419416608,76.62152942019259,76.06101331068102,79.28384336231454
8_SAMSUNG-GALAXY-A6_S.jpg,0.6213086693523037,0.6389556173896241,0.8904698111803749,76.61818218744499,76.52580608442854,79.61593917971423
102_NIKON-D3400-35MM_S.JPG,0.8812395848191912,0.8275299036497133,0.8884779661367448,81.52618429714524,80.03440462841759,81.67349194643725
198_HUAWEI-P20-LITE_S.jpg,0.8618000375399957,0.8562085583096252,0.9078018972966518,79.22187048820112,78.5074291525715,79.39346455202703
199_CANON-6D-100MM_S.JPG,0.8177132565169783,0.804780718572076,0.8726844962601358,78.34063703558526,77.64229102968284,78.6939725698417
316_IPHONE-7_S.jpeg,0.6313942847447197,0.633519221327505,0.8694387499908595,77.0051161542032,76.49732111968554,79.20861010633539
41_XIAOMI-PROCOFONE-F1_S.jpg,0.8149758331226141,0.7897124445134907,0.8794768323762484,79.62820652412107,78.61784395365885,80.66008874409924
141_NIKON-D3400-18-55MM_S.JPG,0.7658397911041686,0.7656776784781368,0.8976925048506327,77.59234837067397,77.05771697021662,79.03474878955316
283_HONOR-10_S.jpg,0.6893443766928476,0.705389109161446,0.8653346958841864,76.63970818561613,76.2269985861654,77.84091622539913
165_SAMSUNG-GALAXY-J3_S.jpg,0.822655101931011,0.7940844434846478,0.8796721624593369,79.0160454605961,77.73699249609821,78.82290115437394
202_HUAWEI-P20-LITE_S.jpg,0.796309896369367,0.8065000003507475,0.891882341637352,77.03137395107929,76.71132488474464,78.1230681564411
259_XIAOMI-REDMI-7_S.jpg,0.7862934752552585,0.7799903895992029,0.8682790339411947,77.60806949623901,76.98622003119412,78.53251402501942
